,user,job,label
108,"Python Developer REST APIs, Data Analysis, Django, Pandas Highly skilled Python Developer committed to excellence in REST APIs, Data Analysis, Django, Pandas.","Python Software Developer Python Development,Python Framework,Django Rest Api,Django,Python Flask,Django Framework,Python,Flask",1
109,"Marketing Digital Marketing, SEO, Google Analytics, Content Marketing A self-motivated Marketing who enjoys problem-solving and innovation.","Sr Java Developer-Contract-Remote Java,Aws Cloud Native,Mockito,Microservices,Jenkins,Maven,JUnit,Spring Boot",0
110,"Marketing Market Research, Campaign Management, Content Marketing, Email Marketing Innovative Marketing focused on pushing the boundaries in Cloud Computing.","Embedded Camera Driver Engineer Computer science,C++,Bluetooth,Linux,USB,Power management,Project management,Linux kernel",0
111,"Test Engineer LoadRunner, Java, Cypress, API Testing, Selenium Test Engineer with solid background in LoadRunner, Java, Cypress, API Testing, Selenium and extensive experience in NLP.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
112,"Graphic Designer Illustrator, UI/UX Design, Adobe Photoshop, Canva, CorelDRAW, InDesign, Typography A self-motivated Graphic Designer who enjoys problem-solving and innovation.","Graphic Designer Illustrator,Photoshop,Graphics,Design,Graphic designing",1
113,"Backend Developer Node.js, Python, SQL, RESTful APIs Highly skilled Backend Developer committed to excellence in Node.js, Python, SQL, RESTful APIs.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
114,"Content Creator Video Editing, Graphic Design, Podcasting Goal-oriented Content Creator with expertise in Video Editing, Graphic Design, Podcasting.","Content Creator digital marketing,content editing,photoshop,media,advertising,research,content creation,editing",1
115,"Java Developer Maven, Spring, JUnit, REST APIs, Java, SQL, Hibernate, Multithreading Highly skilled Java Developer committed to excellence in Maven, Spring, JUnit, REST APIs, Java, SQL, Hibernate, Multithreading.","Java Developer Java,Microservices,Jenkins,Hibernate,Design Patterns,Java Development,Restful Web,CICD",1
116,"Software Developer JavaScript, Git, Java, SQL, Python Goal-oriented Software Developer with expertise in JavaScript, Git, Java, SQL, Python.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
117,"Java Developer SQL, Maven, Hibernate, Microservices, Multithreading Experienced Java Developer with a proven track record in delivering high-quality solutions.","Java Developer java,Spring,springboot,Microservices,SQL,GIT,Confluence,JIRA",1
118,"Backend Developer SQL, Django, Python, PHP Backend Developer specialized in NLP, with a focus on creating impactful solutions.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
119,"Cloud Engineer Google Cloud, Networking, AWS, Terraform Innovative Cloud Engineer focused on pushing the boundaries in Web Development.","AWS Cloud Engineer Cloud computing,Automation,cloud security,Infrastructure management,Cloud,Data processing,Apache,AWS",1
120,"Cloud Engineer Kubernetes, Docker, Google Cloud, AWS, Linux, Azure, Terraform, Cloud Security Creative Cloud Engineer who leverages Kubernetes, Docker, Google Cloud, AWS, Linux, Azure, Terraform, Cloud Security to produce effective results.","Cloud Computing DevOps Engineer Jenkins,Azure Cloud,Google Cloud Platforms,Devops,Kubernetes,Docker,Docker Container,Gitlab",1
121,"Embedding Specialist Sentence Transformers, TensorFlow, Deep Learning, PyTorch Goal-oriented Embedding Specialist with expertise in Sentence Transformers, TensorFlow, Deep Learning, PyTorch.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
122,"Test Engineer Postman, Selenium, LoadRunner, API Testing, Python, JUnit, JUnit, TestNG Experienced Test Engineer with a proven track record in delivering high-quality solutions.","Global Marketing Lead Marketing Strategy,Brand marketing,Product Launch,Global marketing,Global Mobility,Marketing,Launch,Global",0
123,"Software Developer Java, SQL, Flask, C++ Software Developer specialized in NLP, with a focus on creating impactful solutions.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
124,"Python Developer Flask, Python, SQL Python Developer specialized in Web Development, with a focus on creating impactful solutions.","Python Software Developer Web Framework,Django,Api Design And Development,SQL Database,Python Development,Data Transformation,Problem Solving,Data Extraction",1
125,"Marketing Google Analytics, Digital Marketing, PPC, Social Media Management, SEO Marketing specialized in Machine Learning, with a focus on creating impactful solutions.","Marketing and Branding Executive Automation,Email marketing,Social media,Process control,Market research,SEO,Digital marketing,Data mining",1
126,"Graphic Designer Figma, CorelDRAW, Typography, Illustrator, Canva, UI/UX Design, InDesign, Sketch Graphic Designer with solid background in Figma, CorelDRAW, Typography, Illustrator, Canva, UI/UX Design, InDesign, Sketch and extensive experience in Embedded Systems.","Graphic Designer Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design",1
127,"Python Developer REST APIs, Flask, Machine Learning Innovative Python Developer focused on pushing the boundaries in NLP.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
128,"Python Developer Git, Machine Learning, Flask Innovative Python Developer focused on pushing the boundaries in Machine Learning.","Python Developer Python,Django,Machine Learning,Flask,Open Systems,Python Development,Open,Development",1
129,"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
130,"Cloud Engineer Linux, CI/CD, Terraform, Networking, Azure, Docker, Cloud Security, Google Cloud Innovative Cloud Engineer focused on pushing the boundaries in Embedded Systems.","Cloud Platform Engineer microsoft azure,cloud architecture,gcp,cloud infrastructure,aws,kubernetes,python,cloud security",1
131,"Marketing Google Analytics, Campaign Management, Market Research, Content Marketing, PPC, SEO, Brand Strategy Innovative Marketing focused on pushing the boundaries in NLP.","Marketing Executive Lead generation,Email marketing,Social media,Marketing campaigns,Market research,Brand awareness,SEM,SEO",1
132,"Cloud Engineer CI/CD, Linux, Kubernetes, Azure Innovative Cloud Engineer focused on pushing the boundaries in Embedded Systems.","Python Django Developer Django,Django Rest framework,Rest API,ORM,Python,HTML5,Javascript,Jquery",0
133,"Marketing PPC, Social Media Management, Email Marketing, Market Research Marketing specialized in Machine Learning, with a focus on creating impactful solutions.","Java Full Stack Developer with angular Spring Boot,Java Fullstack,Angular,Stack,Spring,Java,Full Stack,Boot",0
134,"Marketing Google Analytics, Campaign Management, Market Research, SEO, Digital Marketing Experienced Marketing with a proven track record in delivering high-quality solutions.","Marketing Executive Data analysis,Google Analytics,Web analytics,Social media,Strategic planning,Market research,Brand awareness,Promotional events",1
135,"Backend Developer SQL, PHP, Ruby, Django, RESTful APIs, Python, Flask, MongoDB A self-motivated Backend Developer who enjoys problem-solving and innovation.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
136,"Python Developer Flask, Data Analysis, Machine Learning, SQL Python Developer specialized in NLP, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
137,"Cloud Engineer Kubernetes, Google Cloud, Cloud Security, CI/CD Goal-oriented Cloud Engineer with expertise in Kubernetes, Google Cloud, Cloud Security, CI/CD.","Cloud Operations Engineer release management,devops,cloud operations,cloud infrastructure,microsoft azure devops,continuous integration,kubernetes,microsoft azure",1
138,"Java Developer SQL, REST APIs, Maven Java Developer specialized in NLP, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
139,"Java Developer SQL, Multithreading, Maven Highly skilled Java Developer committed to excellence in SQL, Multithreading, Maven.","Marketing Executive Social media,Market research,Brand awareness,Promotional events,Marketing Executive,Advertising,Promotional,Events",0
140,"Embedding Specialist NLP, BERT, Python, TensorFlow, Sentence Transformers, Embeddings, PyTorch Dedicated professional with strong expertise in NLP, BERT, Python, TensorFlow, Sentence Transformers, Embeddings, PyTorch and a passion for NLP.","Java Full Stack + Angular  Developer Spring Boot,Java Fullstack,Angular,Microservices,Angularjs,Hibernate,Spring Mvc",0
141,"Test Engineer API Testing, Postman, Java, Cypress, JUnit Dedicated professional with strong expertise in API Testing, Postman, Java, Cypress, JUnit and a passion for Machine Learning.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
142,"Graphic Designer UI/UX Design, CorelDRAW, Canva, Illustrator, Figma, Web Design, InDesign, Adobe Photoshop Goal-oriented Graphic Designer with expertise in UI/UX Design, CorelDRAW, Canva, Illustrator, Figma, Web Design, InDesign, Adobe Photoshop.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
143,"Backend Developer Flask, Python, RESTful APIs, Django, PHP, SQL, Node.js An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
144,"Software Developer C++, React, Node.js, SQL Goal-oriented Software Developer with expertise in C++, React, Node.js, SQL.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
145,"Graphic Designer Figma, Adobe Photoshop, Sketch, CorelDRAW Dedicated professional with strong expertise in Figma, Adobe Photoshop, Sketch, CorelDRAW and a passion for Machine Learning.","Java with AWS developer Java,AWS,Springboot,Microservices,Spring Boot,Development",0
146,"Java Developer Microservices, REST APIs, JUnit, Git, Hibernate Highly skilled Java Developer committed to excellence in Microservices, REST APIs, JUnit, Git, Hibernate.","99acre.com is hiring For Graphic Designer Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design",0
147,"Marketing Campaign Management, SEO, Brand Strategy, PPC, Email Marketing Highly skilled Marketing committed to excellence in Campaign Management, SEO, Brand Strategy, PPC, Email Marketing.","Marketing Executive Lead generation,Brand management,Email marketing,Online marketing,Analytical,Social media,Market research,SEO",1
148,"Backend Developer Java, RESTful APIs, SQL, Django, Node.js, Ruby, Flask, Python Innovative Backend Developer focused on pushing the boundaries in NLP.","Backend Developer swagger,java,typescript,software development,relational databases,css,software quality,spring",1
