job_title,company_name,rating,experience,salary,location,job_description,skills
Embedded Engineer-Sr,Response Informatics,3.9,8-10 Yrs,Not disclosed,Bengaluru,. Must Have skills: . Minimum 8 years experience in embedded systems Hands on experienc...,"RTOS,Bluetooth,Embedded systems,Communication protocols,C++,Manager Technology,UART,Hardware"
Sr. R&D Embedded Engineer,KENT Intelligent Transportation System India Pvt Ltd,3.8,2-7 Yrs,Not disclosed,Pune,Experience with Embedded Software development tools (compilers linkers debuggers)Good d...,"GSM,Linux,USB,Ethernet,Debugging,GPRS,SPI,Technical support"
Java Developer,Capgemini,3.8,9-12 Yrs,Not disclosed,Bengaluru,"Experience with web technologies and frameworks (e.g., HTML, CSS, JavaScript, RESTful A...","sql,java,gcp,html,mysql,kubernetes,css,java development"
GCP Cloud Engineer / Senior Engineer,Neal Analytics,3.5,6-12 Yrs,Not disclosed,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",Neal Analytics is looking for GCP Cloud Engineer / Senior Engineer to join our dynamic ...,"Cloud computing,RDBMS,Project management,Datastage,Informatica,Data warehousing,SDLC,Analytics"
Embedded Linux Development Engineer,DTC Infotech,3.4,6-10 Yrs,Not disclosed,Bengaluru,"Experience with Audio sub-system, Audio drivers s, frameworks and ALSA SOC(ASOC), Audio...","RTOS,Graphics,C++,Linux,Development Manager,SOC,Linux kernel,Debugging"
Senior Software Engineer - Python,Leading Client,,6-10 Yrs,Not disclosed,Hyderabad,Minimum Qualifications: Bachelor`s Degree in Engineering or similar degreeCandidate Exp...,"Python,Agile Methodology,Node,MySQL,PHP,software design patterns,backend development,Backend"
Embedded Engineer,Bit Control Solutions,,0-5 Yrs,Not disclosed,Noida, 0-5 years of experience in B.Tech CS/EC   Good C programming   Firmware & Hardware und...,"Basic,C,Linux,Programming,Hardware,Firmware,Python,Program"
Staff Engineer - Embedded Developer,Sgtc India,,8-13 Yrs,Not disclosed,Gurugram,Minimum Qualifications (Required): . Bachelors degree in Software Engineering/ Computer...,"Automation,C++,Coding,Project management,Analytical,Product design,RS232,SPI"
"Devops Engineer - (DevOps, Cloud Ops, & DBAs)",Repucom,3.9,2-5 Yrs,Not disclosed,Bengaluru,"   As a Devops Engineer you will help to increase speed of delivery, improve quality/se...","Cloud computing,Automation,Networking,Coding,Configuration management,MIS,Agile,Network security"
Marketing Executive,Evam Tech Labs,5.0,3-7 Yrs,4-8 Lacs PA,Kolkata,"Bachelors degree in Marketing, Business Administration, or a related fieldExperience in...","Sales Support,Campaign Management,Industrial Coatings,Market Analysis,Market Research,Digital Marketing,Sales,Industrial"
Core Java Developer,Bahwan CyberTek,,6-10 Yrs,"50,000-3 Lacs PA",Chennai,Experience: 6 to 10 Years. RESPONSIBILITIES : . 5 plus years of experience in Java deve...,"Spring Boot,Core Java Development,Java,J2Ee,Microservices,Core,Java Development,Spring"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Hyderabad,Minimum 3 year(s) of experience is required. Educational Qualification : Bachelor of En...,"microsoft power bi,python,cloud security,information technology,cloud migration,vmware,microsoft azure,google"
"Analytics Manager - Data Analytics, Data Visualization, R, Python, SQL",Our client is an e-Commerce domain company,,6-10 Yrs,Not disclosed,Gurugram,"Bachelors degree in Statistics, Mathematics, Computer Science, Economics, or a related ...","Data Analytics,Predictive Modeling,R,Power BI,Data Visualization,Tableau,Python,SQL"
AWS cloud data engineer | 6-8 Yrs | Kolkata,Service based Top B2B MNC in IT Services Sector,,6-10 Yrs,Not disclosed,"Kolkata, Hyderabad, Bengaluru",Develop complex SQL queries to transform and load data into Snowflake tables. . Desired...,"Step Function,AWS Glue,Lambda,Snowflake,ETL,Cloud,STP,Lambda Expressions"
Python Developer Lead,Dwara Solutions,,5-10 Yrs,Not disclosed,"Hubli, Bengaluru",Python DeveloperMachine LearningLeadjAVA SCRIPT,"python,Javascript,Machine Learning,Development,Machine"
Python Software Developer,Vaisesika Consulting,4.8,5-10 Yrs,Not disclosed,Hybrid - Bengaluru,Proficiency in developing and consuming RESTful APIs and microservices Backend developm...,"rest api,Python,Docker,Django,Pandas,Numpy,Flask,SQL"
Java Developer - 5+ yrs; Pan India- Hybrid,Databuzz ltd,,5-10 Yrs,Not disclosed,"Hybrid - Kolkata, Chennai, Delhi / NCR",Experience with RESTful web services and microservices architectureProficiency in using...,"Java Programming,HTML,Spring Boot,Object Oriented Programming,Core Java Programming,Hibernate,Microservices,Programming"
Senior Embedded Engineer (Hardware),Sensorflow,4.0,5-6 Yrs,Not disclosed,Remote,"    To provide significant technical input to the design, implementation, and testing, ...","Analog,Hardware design,System integration,Electronic circuit design,Sensors,PCB designing,DFSS,Operations"
Backend Developer (Python - Django),AdvaRisk,5.0,3-7 Yrs,6-15 Lacs PA,Pune(Baner),Roles and Responsibilities Understanding product requirements and convert to code Resol...,"Django,Rest Api Development,MySQL,Python,Backend,Development,Rest,API"
Embedded Engineer,Capleo Global,2.8,3-6 Yrs,Not disclosed,Bengaluru,Proficient understanding of code versioning tools such as Git 3 to 6 years of strong C ...,"C++,GIT,Debugging,Agile,Firmware,Unit testing,Troubleshooting,Lotus"
Embedded Engineer- HMI,Speed Engineering Solutions,3.4,3-4 Yrs,Not disclosed,"Pune, Kothrud","Proficient in programming languages such as: Embedded C, C++Hands on experience on debu...","Embedded C,HMI,Modbus,CAN,System Engineering,Embedded Engineer,HMI Developer,Embedded Developer"
Java Developer,TALENTBOTTECHNOLOGIES,,8-10 Yrs,20-25 Lacs PA,Hyderabad,"A minimum of 8+ years of Java / J2EE development experienceExperience in Java 17, Sprin...","Java,JUnit,Kafka,J2Ee,Spring Boot,Microservices,Java Development,Spring"
Embedded Security Engineer For Pune / Mumbai location.,Capgemini,3.8,6-11 Yrs,Not disclosed,"Hybrid - Pune, Mumbai (All Areas)",Preferred candidate profile . Must have min 6 plus years of experience with embedded se...,"Security Testing,Threat Modeling,embedded security,Penetration Testing,OWASP,embedded cyber security,Embedded Systems,Penetration"
Embedded and SDV engineers,Datamtx,5.0,3-8 Yrs,Not disclosed,Bengaluru,Experience in Android and / or AGL OS,"C++,C,Linux,hypervisor,Programming,Virtualization,Automotive,android framework"
Sr Advanced Embedded Engr,Honeywell,4.0,8-12 Yrs,Not disclosed,Bengaluru,Bachelor or Master degree in engineering with specialization in electronics or computer...,"RTOS,Embedded C,Automation,Linux kernel,Ethernet,System programming,Agile,HTTP"
Cloud Migration Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Coimbatore,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"cloud applications,devops,terraform,cloud computing,cloud automation devops,python,cloud migration,vmware"
Senior Python Developer - Devops,Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Devops,Django,AWS,Python,Flask,Github,PostgreSQL,Object Oriented Programming"
Dot Net Developer,Braintree Infotech,,2-3 Yrs,Not disclosed,Chennai(Kodambakkam),Preferred candidate profile . 2 to 3 years of development experience using C# .and VB.N...,"C#,VB.net,Visual Basic,VB SCRIPT,Winforms,VB,Scripting,.Net"
Java Full Stack Developer Exp  10 yrs PAN India Location Budget max 42,Experis,,8-13 Yrs,25-40 Lacs PA,"Hybrid - Pune, Chennai, Bengaluru"," Java Full Stack DeveloperExp - 8+ yearsMust Have - Team Lead, Java, Spring Boot, Micro...","MicroServices,Reactjs,Java Full Stack Developer,Next Js,Spring Boot,Java,Fullstack Development,Java Fullstack"
Marketing Executive,Him Tech,,0-2 Yrs,Not disclosed,Dehradun,Himtech Consultants is looking for Marketing Executive to join our dynamic team and emb...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Azure Databricks Data Engineer/Developer,Infosys,3.8,5-8 Yrs,Not disclosed,Bengaluru,"MCA, MSc, BBA, BSc, BCA, Bachelor of Engineering . Service Line Analytical abilities, S...","solution architecting,debugging,software quality assurance,project life cycle,design principles,azure databricks,c#,python"
"Senior Software Engineer, Cloud Platform",Startree,,4-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","What we re looking for: . Bachelors degree in Computer Science, and / or 4+ years relev...","Cloud computing,Automation,GCP,Agile,Deployment,Apache,Open source,Distribution system"
Python Data Analyst,MSCI Services,3.9,0-2 Yrs,Not disclosed,Mumbai,"MSCI, Pride & Allies, Women in Tech, and Women s Leadership Forum. At MSCI we are passi...","c++,access,jsp,dbms,jdbc,bootstrap,research,sql"
Senior Python Developer  / Devops,Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Python,RDS,IAM,EC2,PostgreSQL,DynamoDB,Service Oriented Architecture,Devops"
"Java Developer (Springboot, microservices, AWS)",Transformatrix Global Pvt Ltd,,7-12 Yrs,Not disclosed,Hybrid - Bangalore Rural,"Dear Candidate, Greetings of the day..Below is the JD for your kind refrence. Job Title...","Spring Boot,AWS,Microservices,Boot,Java Development,Spring,Development,Java"
Java Full Stack Developer,Net2Source,,5-9 Yrs,5-11 Lacs PA,Bengaluru,: Education Qualification: BE / B Tech / MCA / M Tech Agile Scrum delivery experience V...,"Java,Kafka,Spring Boot,J2Ee,Angular7+,Hibernate,Angular11,Stack"
Academy - Executive - Marketing,Neev Academy,3.7,1-2 Yrs,Not disclosed,Bengaluru,". Bachelors degree in Marketing, Communications, Business Administration, or related fi...","Media management,Public relations,Brand management,Email marketing,Networking,Social media,Market research,SEO"
Marketing Executive,Kaneez Chaganin,,3-8 Yrs,2-7 Lacs PA,Mumbai Suburban,"We are an innovative startup in the niche food segment, dedicated to creating high-qual...","Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities"
Software Development Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Chennai,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...","data services,google,gcp,cloud computing,pubsub,continuous integration,rest,kubernetes"
Embedded Engineer,Lithion Power,4.0,1-6 Yrs,Not disclosed,Noida,"Successfully developing, & implementing Modbus , SPI, I2C, RS232 in products. Design an...","Embedded software,Microcontroller,product development,RS232,I2C,SPI,Modbus,Software"
Advanced Embedded Engr,Honeywell,4.0,2-5 Yrs,Not disclosed,Bengaluru,"Minimum 5 years Experience in ARM based processors Ti, NXP, ST etc . Should have workin...","Wireless,C++,Bluetooth,Linux,Project management,Agile,microsoft,WiFi"
Java Developer (0- 1 year),Celzene It Services,2.3,0-1 Yrs,3.25-6 Lacs PA,Remote, Job descriptionProfessional experience developing Java applicationsGood at J2EE framew...,"Spring Mvc,Spring Boot,Java Fullstack,Core Java Development,Java Development,Core,Spring,Java"
Senior Data Engineer with Python/Pyspark & SQL,Nielseniq India,3.9,5-10 Yrs,Not disclosed,Hybrid - Chennai,Hands-on must experience in developing and maintaining ETL / ELT preferably using Talen...,"Python,SQL,Airflow,Pyspark,Data Engineering,Data Pipeline,Azure Databricks,ETL"
Embedded Hardware/Embedded Firmware Engineer,SMEClabs,4.6,0-3 Yrs,Not disclosed,Hyderabad,Knowledge and experience in Nordic / ST/Esp32 boards ispreferred . Good electronics and...,"SAN,Bluetooth,Usage,PDF,SOC,SMS,Firmware,Sensors"
Walk-in Drive Java Developer -26th Oct 24 Sat @RMZ-Porur,Expeditors International,3.8,26 Oct,Not disclosed,Chennai,Core JAVA certification Event-driven ArchitectureEnterprise software development and le...,"Java,Hibernate,Spring Boot,Angular,Kafka,Microservices,Spring,Drives"
Marketing Executive,Buildhood,,0-4 Yrs,Not disclosed,Bengaluru,Buildhood Infratech Pvt Ltd is looking for Marketing Executive to join our dynamic team...,"Marketing Executive,Marketing"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Pune,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"java frameworks,java,hadoop administration,hadoop,cloud computing,css,project management,application migration"
Senior/Lead Python Developer,Epam Systems,3.8,5-8 Yrs,Not disclosed,Remote,Certification trainings for technical and soft skillsRequirements: . Strong proficiency...,"Docker,DBMS,Python Development,AWS,Python,Development,Senior"
Senior Embedded Engineer,TechHost Services,,5-8 Yrs,Not disclosed,Coimbatore,"Experience in arm Architecture, Peripheral devices and hardware board configurations . ...","Wireless,C++,Communication protocols,Linux,Appliances,Coding,Ethernet,Javascript"
Lead Java Full Stack Developer - Bangalore Hybrid,Encora,3.8,7-12 Yrs,Not disclosed,Hybrid - Bengaluru,Experience working with databases such as MySQL / PostgreSQL/Cassandra / HBase/MongoDB,"Java,Java Fullstack,Spring,React,Angular,Hibernate,Spring Mvc,Full Stack"
Embedded Firmware Engineer,Versa Drives,4.4,2-5 Yrs,Not disclosed,"Madurai, Tiruppur, Salem, Chennai, Tiruchirapalli, Coimbatore","Good exposure in low-level hardware and communication protocol (SPI, I2C, RS232, CAN, M...","C++,Coding,USB,Analytical,Debugging,RS232,Electronic circuit design,Firmware"
Sr Advanced Embedded Engr,Honeywell,4.0,3-12 Yrs,Not disclosed,"Greater Noida, Bengaluru","Join a team recognized for leadership, innovation and diversity      - Experience in wo...","Graphics,Green belt,C++,Change management,Assurance,Aerospace,Design review,MATLAB"
Hiring For Python Developer With Flask - Remote - C2H-Immediate Joiner,Wowjobs,,5-10 Yrs,10-15 Lacs PA,"Noida, Ahmedabad, Delhi / NCR","PYTHON , FLASK","Python,Aws Lambda,Javascript,Flask,SQL,AWS,Lambda Expressions,Remote"
Cloud Platform Engineer,Accenture,4.0,2-6 Yrs,Not disclosed,Bengaluru,Minimum 2 year(s) of experience is required. Educational Qualification : 15 years full ...,"data domain,netbackup,emc storage,storage area network,emc,kubernetes,networking,recovery"
Embedded Engineer,"Sardonyx Technologies Pvt. Ltd.,",3.7,4-8 Yrs,Not disclosed,"Chennai, Chennai","To handle all software aspects of the design, development, and continuous improvement o...","shell script,rt linux,rest,continuous improvement,design development,software,linux device driver,designs"
Junior Python Developer,Siemens,4.1,0-4 Yrs,Not disclosed,Bengaluru,  Hello Visionary!      We empower our people to stay resilient and relevant in a const...,"DTS,Javascript,Agile,Data structures,Healthcare,HTML,Scrum,Test cases"
Java Developer,Capgemini,3.8,3-6 Yrs,Not disclosed,Chennai,Should be familiar with Core Java and Oops conceptsWell versed with Spring and Spring B...,"Java,Micro Service architecture,Hibernate,Typescript,HTML5,JavaScript,Angular,CSS3"
Sr. Python Developer,Photon,4.1,7-12 Yrs,Not disclosed,Chennai,Optimize applications for maximum speed and scalabilityMinimum 7+ yeas of experience in...,"Front end,Version control,GIT,MySQL,Javascript,HTML,Application development,Oracle"
Google Cloud Platform (GCP) Software Engineer,Ford,4.5,2-6 Yrs,Not disclosed,Chennai,Bachelor s degree in computer science or a related field 5+ years of experience in soft...,"Data analysis,cloud security,Networking,Data modeling,Access management,GCP,Data quality,SQL"
Embedded Senior Software Engineer,Alp Consulting Ltd,,6-8 Yrs,Not disclosed,Bengaluru,. BE / B Tech / MSc/ME / M Tech in Electronics / Computer ScienceExperience working wit...,"RTOS,Linux,USB,Embedded Linux,Application development,RS232,Firmware,Troubleshooting"
Embedded engineer,Doorastha Analytics,,1-3 Yrs,Not disclosed,New Delhi,     Doorastha seeks to hire an ambitious and diligent individual who would be keen to ...,"Communication protocols,Analog,Hardware design,Firmware,Design,Communication skills,Communication Protocol,Embedded systems"
